0,1,2,3,4,5,6,7,8,9,10,11
-1.0960599078341007,0.6495522519352568,0.8224251152073725,-1.1953869047619037,0.7423905529953956,0.4356845238095275,-1.7515552995391772,-0.6603052995391643,0.46085714285714374,0.1642396313364074,-1.1750238095238084,-0.4053398617511519
0.9616820276497715,-0.1200906052076004,-1.5356394009216583,2.4472797619047597,0.3354550691244249,1.6315178571428675,0.6976382488479231,0.8114688940092165,0.07969047619047132,0.3987557603686671,1.4826428571428578,-0.74227534562212
1.4795852534562237,0.8629451090781136,0.7946831797235037,-0.4777202380952392,-0.896641705069122,-0.8991488095238047,-1.1159101382488537,-0.32482142857142904,-1.4639761904761919,0.8900460829493113,2.394642857142857,0.13159562211981557
0.323133640552995,-1.477769176636171,-0.8316071428571421,-0.9167202380952357,0.6696486175115197,0.04618452380953286,-1.3802649769585287,-1.587563364055299,0.14452380952380395,-0.7535023041474673,-0.8681904761904753,1.2435311059907839
-1.1141244239631334,0.28240939479239946,1.7559735023041485,0.25827976190476143,0.03174539170507629,-0.14114880952380204,1.8807027649769488,1.5009850230414727,-1.1861428571428583,0.5258525345622136,1.069976190476193,-0.4813076036866355
-0.5700921658986156,1.991337966220971,1.5398444700460816,1.0254464285714278,0.05126152073733081,-0.9324821428571397,-0.06929723502304697,-0.05272465437787588,2.3635238095238087,1.6819815668202835,0.06614285714285772,1.1119182027649768
1.704907834101384,1.7999093947923996,-1.3911232718894002,0.2364464285714334,-0.1648675115207361,0.9015178571428599,1.2958640552995284,0.1266301843317983,0.6276904761904767,-0.35237327188939815,1.3926428571428588,0.45272465437788023
-3.130737327188939,-1.9786312456016897,1.528070276497699,-0.003553571428570379,0.7580357142857075,2.105184523809527,2.5474769585253476,0.2446947004608333,1.2025238095238073,-0.743986175115209,-1.7785238095238087,0.2106278801843322
-3.130737327188939,-1.9786312456016897,1.528070276497699,-0.003553571428570379,0.7580357142857075,2.105184523809527,2.5474769585253476,0.2446947004608333,1.2025238095238073,-0.743986175115209,-1.7785238095238087,0.2106278801843322
0.353133640552997,-1.0236620337790288,-2.2332200460829488,-1.2342202380952383,-2.7558352534562225,-2.5031488095238004,-2.1492972350230453,0.6855011520737371,-2.4413095238095224,0.14907834101382456,-0.37352380952380715,-1.1595334101382493
1.466843317972352,0.2777480647431384,-0.3998329493087551,0.2807797619047605,-0.06260944700461124,-1.519148809523795,-0.23220046082949608,-1.069982718894007,-0.26397619047619614,-1.516889400921654,-1.7245238095238087,0.18207949308755778
-1.0960599078341007,0.6495522519352568,0.8224251152073725,-1.1953869047619037,0.7423905529953956,0.4356845238095275,-1.7515552995391772,-0.6603052995391643,0.46085714285714374,0.1642396313364074,-1.1750238095238084,-0.4053398617511519
0.9616820276497715,-0.1200906052076004,-1.5356394009216583,2.4472797619047597,0.3354550691244249,1.6315178571428675,0.6976382488479231,0.8114688940092165,0.07969047619047132,0.3987557603686671,1.4826428571428578,-0.74227534562212
1.4795852534562237,0.8629451090781136,0.7946831797235037,-0.4777202380952392,-0.896641705069122,-0.8991488095238047,-1.1159101382488537,-0.32482142857142904,-1.4639761904761919,0.8900460829493113,2.394642857142857,0.13159562211981557
0.323133640552995,-1.477769176636171,-0.8316071428571421,-0.9167202380952357,0.6696486175115197,0.04618452380953286,-1.3802649769585287,-1.587563364055299,0.14452380952380395,-0.7535023041474673,-0.8681904761904753,1.2435311059907839
-1.1141244239631334,0.28240939479239946,1.7559735023041485,0.25827976190476143,0.03174539170507629,-0.14114880952380204,1.8807027649769488,1.5009850230414727,-1.1861428571428583,0.5258525345622136,1.069976190476193,-0.4813076036866355
